Date,Category,Payment_Mode,Description,Amount,Cashback
9/14/2024,Groceries,Netbanking,Grocery shopping at the local store,718.8,0
9/14/2024,Transportation,Cash,Bought a metro ticket for travel,279.85,0
9/14/2024,Entertainment,Cash,Movie tickets,948.26,0
9/14/2024,Groceries,Debit Card,Grocery shopping at the local store,801.61,0
9/14/2024,Medical Health,Credit Card,Medical insurance payment,638.61,0
9/15/2024,Shopping,UPI,Bought household items,707.7,0
9/15/2024,Medical Health,Netbanking,Health checkup cost,934.04,0
9/15/2024,Medical Health,Debit Card,Medical insurance payment,311.21,0
9/15/2024,Transportation,UPI,Fuel refilled for the bike,302.39,0
9/15/2024,Transportation,Credit Card,Bought a metro ticket for travel,208.9,0
9/15/2024,Groceries,Debit Card,Grocery shopping at the local store,672.07,0
9/16/2024,Medical Health,Debit Card,Doctor's consultation fee,202.84,0
9/16/2024,Food,Cash,Took out a meal from a restaurant,65.1,0
9/16/2024,Shopping,Debit Card,Bought clothes,639,0
9/16/2024,Medical Health,Debit Card,Doctor's consultation fee,644.35,0
9/16/2024,Shopping,UPI,Purchased electronics,876.83,0
9/16/2024,Investment,UPI,Bought mutual fund units,28.33,0
9/16/2024,Food,Credit Card,Took out a meal from a restaurant,873.32,0
9/17/2024,Groceries,UPI,Purchased daily essentials,177.88,0
9/17/2024,Entertainment,Debit Card,Gaming console purchase,841.4,0
9/17/2024,Food,UPI,Dinner delivery from zomato,653.45,0
9/17/2024,Groceries,UPI,Grocery shopping at the local store,366.06,0
9/17/2024,Food,Debit Card,Took out a meal from a restaurant,838.67,0
9/17/2024,Medical Health,UPI,Bought medication,197.24,0
9/17/2024,Transportation,Netbanking,Uber ride to the office,849.95,0
9/17/2024,Food,Cash,Had dinner at a restaurant with friends,228.52,0
9/17/2024,Medical Health,Credit Card,Bought medication,267.52,0
9/17/2024,Medical Health,UPI,Doctor's consultation fee,591.56,0
9/17/2024,Entertainment,UPI,Gaming console purchase,96.58,0
9/17/2024,Transportation,Cash,Paid for a cab ride to work,525,0
9/18/2024,Transportation,Debit Card,Fuel refilled for the bike,866.23,8.92
9/18/2024,Food,Cash,Ordered food from swiggy,646.67,0
9/18/2024,Entertainment,Netbanking,Concert tickets,520.8,0
9/18/2024,Groceries,Credit Card,Bought vegetables and fruits,376.44,0
9/18/2024,Food,UPI,Ordered food from swiggy,897.37,0
9/19/2024,Shopping,UPI,Bought clothes,874.41,0
9/19/2024,Entertainment,Debit Card,Gaming console purchase,668.74,0
9/20/2024,Transportation,Cash,Paid for train ticket,775.83,0
9/20/2024,Groceries,Netbanking,Purchased daily essentials,881.55,0
9/20/2024,Transportation,Netbanking,Paid for train ticket,426.6,0
9/20/2024,Medical Health,Debit Card,Medical insurance payment,415.97,7.92
9/20/2024,Food,Cash,Took out a meal from a restaurant,682.72,0
9/20/2024,Transportation,Cash,Bought a metro ticket for travel,963.92,0
9/20/2024,Shopping,UPI,Bought household items,942.69,0
9/20/2024,Shopping,Netbanking,Bought household items,168.71,0
9/20/2024,Transportation,Cash,Fuel refilled for the bike,687.85,0
9/20/2024,Food,Credit Card,Had dinner at a restaurant with friends,317.27,0
9/20/2024,Transportation,Cash,Uber ride to the office,994.52,0
9/20/2024,Groceries,Cash,Purchased daily essentials,814.95,0
9/21/2024,Groceries,Debit Card,Bought fresh fruits and snacks,158.14,0
9/21/2024,Entertainment,UPI,Gaming console purchase,230.26,0
9/21/2024,Transportation,UPI,Uber ride to the office,573.75,0
9/21/2024,Investment,Credit Card,Investment in gold,768.97,0
9/21/2024,Food,Debit Card,Took out a meal from a restaurant,262.16,0
9/21/2024,Shopping,Cash,Bought household items,960.72,0
9/21/2024,Medical Health,Cash,Bought medication,186.27,0
9/21/2024,Medical Health,UPI,Health checkup cost,656.97,0
9/21/2024,Entertainment,UPI,Movie tickets,887.98,6.09
9/21/2024,Food,Cash,Ordered food from swiggy,842.3,0
9/21/2024,Shopping,Credit Card,Purchased electronics,331.4,5.96
9/21/2024,Transportation,Credit Card,Paid for a cab ride to work,153.22,6.33
9/21/2024,Groceries,Credit Card,Grocery shopping at the local store,365.03,0
9/21/2024,Groceries,Netbanking,Bought vegetables and fruits,988.31,0
9/22/2024,Groceries,Debit Card,Purchased daily essentials,807.25,0
9/22/2024,Entertainment,Netbanking,Concert tickets,34.27,0
9/22/2024,Groceries,Cash,Grocery shopping at the local store,712.29,0
9/22/2024,Food,Netbanking,Ordered food from swiggy,830.4,0
9/22/2024,Investment,Credit Card,Purchased bonds,418.5,0
9/22/2024,Groceries,UPI,Bought vegetables and fruits,53.48,0
9/22/2024,Food,Cash,Had lunch at hotel,202.19,0
9/22/2024,Investment,Debit Card,Invested in stocks,179.83,0
9/23/2024,Groceries,UPI,Purchased daily essentials,962.15,0
9/23/2024,Entertainment,Credit Card,Concert tickets,929.42,0
9/23/2024,Food,Cash,Took out a meal from a restaurant,152.23,0
9/23/2024,Transportation,UPI,Bought a metro ticket for travel,79.36,3.13
9/23/2024,Groceries,Netbanking,Bought fresh fruits and snacks,212.26,0
9/24/2024,Medical Health,UPI,Doctor's consultation fee,746.07,0
9/24/2024,Shopping,Netbanking,Purchased electronics,690.57,0
9/24/2024,Medical Health,UPI,Medical insurance payment,634.79,0
9/24/2024,Shopping,Netbanking,Shopping for accessories,965.98,0
9/24/2024,Transportation,Debit Card,Uber ride to the office,35.61,0
9/24/2024,Transportation,UPI,Bought a metro ticket for travel,192.32,0
9/24/2024,Shopping,Credit Card,Bought clothes,759.09,0
9/24/2024,Entertainment,Netbanking,Movie tickets,440.84,0
9/24/2024,Food,Credit Card,Ordered food from swiggy,372.19,0
9/24/2024,Transportation,Debit Card,Paid for train ticket,209.9,0
9/24/2024,Shopping,Netbanking,Bought a gift for a friend's birthday,523.32,0
9/24/2024,Shopping,Cash,Shopping for accessories,131.37,0
9/24/2024,Food,Debit Card,Had lunch at hotel,529.05,0
9/25/2024,Shopping,Netbanking,Bought a gift for a friend's birthday,917.65,0
9/25/2024,Investment,Netbanking,Investment in gold,346.69,0
9/25/2024,Investment,Debit Card,Invested in stocks,825.8,0
9/25/2024,Investment,Debit Card,Bought mutual fund units,970.97,0
9/25/2024,Shopping,Debit Card,Purchased electronics,913.69,0
9/25/2024,Groceries,Credit Card,Bought vegetables and fruits,484.69,8.43
9/26/2024,Transportation,Cash,Uber ride to the office,53.4,0
9/26/2024,Food,Debit Card,Took out a meal from a restaurant,192.52,9.33
9/26/2024,Groceries,Cash,Bought vegetables and fruits,653.41,0
9/26/2024,Shopping,Debit Card,Shopping for accessories,878.83,0
9/26/2024,Medical Health,Debit Card,Health checkup cost,772.14,0
9/26/2024,Transportation,Credit Card,Paid for train ticket,909.43,0
9/26/2024,Investment,Debit Card,Bought mutual fund units,685.68,0
9/26/2024,Entertainment,Netbanking,Concert tickets,607.68,0
9/26/2024,Medical Health,Credit Card,Medical insurance payment,737.79,2.26
9/26/2024,Transportation,Debit Card,Uber ride to the office,256.13,0.21
9/26/2024,Food,UPI,Had dinner at a restaurant with friends,589.64,0
9/27/2024,Investment,Netbanking,Bought mutual fund units,960.38,0
9/28/2024,Shopping,Debit Card,Shopping for accessories,575.31,0
9/28/2024,Food,Credit Card,Ordered food from swiggy,945.3,0
9/28/2024,Medical Health,UPI,Doctor's consultation fee,599.91,0
9/28/2024,Groceries,UPI,Grocery shopping at the local store,572.46,0
9/29/2024,Transportation,Netbanking,Paid for train ticket,359.97,0
9/29/2024,Investment,UPI,Purchased bonds,600.93,0
9/29/2024,Entertainment,Netbanking,Gaming console purchase,430.89,0
9/29/2024,Shopping,Credit Card,Bought household items,879.4,3.2
9/29/2024,Food,Cash,Had lunch at hotel,282.99,0
9/29/2024,Shopping,Debit Card,Bought clothes,857.01,0
9/29/2024,Food,Debit Card,Had lunch at hotel,60.75,0
10/1/2024,Shopping,UPI,Shopping for accessories,696.17,4.51
10/1/2024,Groceries,Debit Card,Bought vegetables and fruits,724.9,0
10/1/2024,Medical Health,Netbanking,Bought medication,270.69,0
10/1/2024,Medical Health,Cash,Bought medication,474.99,0
10/1/2024,Investment,Cash,Purchased bonds,564.13,0
10/2/2024,Shopping,Credit Card,Bought clothes,700.66,0
10/2/2024,Transportation,Netbanking,Fuel refilled for the bike,581.54,0
10/2/2024,Shopping,Debit Card,Bought household items,335.21,3.69
10/2/2024,Transportation,Cash,Paid for train ticket,410.73,0
10/2/2024,Groceries,Netbanking,Bought vegetables and fruits,702.9,0
10/2/2024,Transportation,Debit Card,Paid for a cab ride to work,186.15,7.3
10/2/2024,Transportation,Netbanking,Paid for train ticket,945.9,0
10/3/2024,Entertainment,UPI,Concert tickets,646.81,0
10/3/2024,Shopping,Netbanking,Shopping for accessories,657.28,0
10/3/2024,Shopping,Debit Card,Bought household items,554.48,0
10/3/2024,Entertainment,Debit Card,Concert tickets,396.72,0
10/3/2024,Shopping,Netbanking,Purchased electronics,132.34,0
10/3/2024,Entertainment,Cash,Movie tickets,473.1,0
10/3/2024,Groceries,Cash,Purchased daily essentials,279.53,0
10/3/2024,Food,Netbanking,Had lunch at hotel,633.61,0
10/3/2024,Entertainment,Credit Card,Gaming console purchase,942.73,0
10/3/2024,Transportation,Credit Card,Paid for train ticket,967.22,0
10/3/2024,Entertainment,Cash,Gaming console purchase,558.98,0
10/3/2024,Food,UPI,Had lunch at hotel,944.56,0
10/3/2024,Medical Health,UPI,Bought medication,410.12,9.92
10/3/2024,Shopping,Debit Card,Purchased electronics,941.16,8.29
10/3/2024,Medical Health,Netbanking,Health checkup cost,748.94,0
10/4/2024,Shopping,Credit Card,Purchased electronics,177.11,0
10/4/2024,Investment,Cash,Investment in gold,638.49,0
10/4/2024,Groceries,Netbanking,Purchased daily essentials,572.81,0
10/5/2024,Shopping,Cash,Purchased electronics,602.89,0
10/5/2024,Groceries,Netbanking,Bought fresh fruits and snacks,676.39,0
10/5/2024,Investment,Netbanking,Investment in gold,944.27,0
10/6/2024,Groceries,Debit Card,Purchased daily essentials,306.35,0
10/6/2024,Shopping,Credit Card,Purchased electronics,615.12,0
10/6/2024,Shopping,Netbanking,Shopping for accessories,793.41,0
10/6/2024,Transportation,Netbanking,Bought a metro ticket for travel,633.13,0
10/6/2024,Medical Health,Debit Card,Bought medication,993.7,0
10/6/2024,Shopping,Credit Card,Bought a gift for a friend's birthday,713.25,0
10/6/2024,Entertainment,Netbanking,Movie tickets,171.43,0
10/7/2024,Shopping,Debit Card,Purchased electronics,435.61,0
10/7/2024,Food,Debit Card,Dinner delivery from zomato,517.52,0
10/7/2024,Entertainment,Cash,Gaming console purchase,490.57,0
10/7/2024,Medical Health,Cash,Health checkup cost,545.89,0
10/7/2024,Transportation,Credit Card,Paid for train ticket,961.39,0
10/7/2024,Shopping,Cash,Shopping for accessories,540.71,0
10/7/2024,Medical Health,Credit Card,Medical insurance payment,545.35,0
10/7/2024,Entertainment,Debit Card,Movie tickets,479.13,3.9
10/7/2024,Food,Cash,Took out a meal from a restaurant,737.64,0
10/8/2024,Medical Health,Cash,Health checkup cost,780.52,0
10/8/2024,Entertainment,Netbanking,Movie tickets,612.17,0
10/8/2024,Groceries,Netbanking,Grocery shopping at the local store,141.35,0
10/8/2024,Shopping,Debit Card,Bought clothes,324.43,0
10/9/2024,Food,Credit Card,Had dinner at a restaurant with friends,978.41,0
10/9/2024,Shopping,Cash,Bought clothes,281.65,0
10/9/2024,Medical Health,Debit Card,Bought medication,227.44,0
10/9/2024,Medical Health,UPI,Doctor's consultation fee,933.91,0
10/9/2024,Medical Health,Credit Card,Doctor's consultation fee,691.28,0.19
10/9/2024,Investment,Cash,Purchased bonds,166.24,0
10/9/2024,Medical Health,Cash,Medical insurance payment,292.43,0
10/10/2024,Groceries,Netbanking,Bought fresh fruits and snacks,61.72,0
10/10/2024,Food,Cash,Had lunch at hotel,66.93,0
10/10/2024,Entertainment,Debit Card,Gaming console purchase,689.02,0
10/10/2024,Transportation,Cash,Uber ride to the office,565.14,0
10/10/2024,Investment,Cash,Invested in stocks,447.86,0
10/10/2024,Medical Health,Debit Card,Health checkup cost,754.79,0
10/11/2024,Groceries,Netbanking,Bought fresh fruits and snacks,102.88,0
10/11/2024,Entertainment,Credit Card,Gaming console purchase,665.02,0
10/11/2024,Investment,Cash,Purchased bonds,652.22,0
10/11/2024,Groceries,Debit Card,Purchased daily essentials,480.8,0
10/11/2024,Investment,Debit Card,Investment in gold,881.31,0
10/11/2024,Food,Credit Card,Ordered food from swiggy,910.3,0
10/12/2024,Entertainment,Credit Card,Concert tickets,293.58,0
10/12/2024,Entertainment,Debit Card,Concert tickets,443.32,0
10/12/2024,Food,UPI,Ordered food from swiggy,259.76,0
10/12/2024,Medical Health,Credit Card,Bought medication,185.69,0
10/13/2024,Shopping,Debit Card,Shopping for accessories,820,0
10/13/2024,Food,Debit Card,Dinner delivery from zomato,646.47,0
10/13/2024,Medical Health,Debit Card,Doctor's consultation fee,91.84,0
10/13/2024,Entertainment,Netbanking,Movie tickets,21.84,0
10/14/2024,Shopping,Debit Card,Bought household items,480.98,0
10/14/2024,Entertainment,Debit Card,Gaming console purchase,483.33,0
10/14/2024,Entertainment,UPI,Concert tickets,267.04,0
10/14/2024,Shopping,Netbanking,Bought clothes,403.6,0
10/14/2024,Transportation,UPI,Paid for train ticket,155.07,0
10/14/2024,Groceries,Netbanking,Bought vegetables and fruits,574.31,0
10/15/2024,Groceries,Credit Card,Bought vegetables and fruits,817.87,0
10/15/2024,Investment,UPI,Investment in gold,621.14,0
10/15/2024,Groceries,UPI,Bought vegetables and fruits,584.4,0
10/16/2024,Groceries,Netbanking,Purchased daily essentials,917.75,0
10/16/2024,Transportation,UPI,Paid for a cab ride to work,970.01,0
10/16/2024,Medical Health,UPI,Bought medication,706.85,0
10/16/2024,Investment,Credit Card,Bought mutual fund units,898.64,0
10/16/2024,Shopping,Netbanking,Bought a gift for a friend's birthday,203.7,0
10/16/2024,Entertainment,Credit Card,Movie tickets,117.78,3.79
10/16/2024,Transportation,Netbanking,Paid for a cab ride to work,76.54,0
10/16/2024,Shopping,Cash,Bought clothes,27.58,0
10/16/2024,Groceries,Credit Card,Bought vegetables and fruits,901.28,0
10/16/2024,Investment,Debit Card,Bought mutual fund units,595.24,0
10/17/2024,Investment,Debit Card,Bought mutual fund units,331.53,0
10/17/2024,Medical Health,Credit Card,Health checkup cost,468.17,2.13
10/17/2024,Food,Netbanking,Took out a meal from a restaurant,671.93,0
10/17/2024,Food,Netbanking,Ordered food from swiggy,736.66,0
10/17/2024,Entertainment,UPI,Gaming console purchase,424.28,0
10/18/2024,Investment,Debit Card,Bought mutual fund units,309.71,0
10/18/2024,Entertainment,Cash,Gaming console purchase,987.43,0
10/18/2024,Shopping,Credit Card,Bought a gift for a friend's birthday,614.54,0
10/18/2024,Medical Health,Cash,Bought medication,86.25,0
10/18/2024,Groceries,UPI,Purchased daily essentials,487.04,0
10/18/2024,Entertainment,Credit Card,Gaming console purchase,697.01,4.47
10/19/2024,Investment,Cash,Purchased bonds,281.06,0
10/19/2024,Entertainment,UPI,Movie tickets,717.64,0
10/19/2024,Medical Health,Cash,Bought medication,382.66,0
10/19/2024,Shopping,Cash,Shopping for accessories,780.62,0
10/19/2024,Groceries,Debit Card,Purchased daily essentials,801.15,0
10/19/2024,Investment,Credit Card,Invested in stocks,145.5,0
10/19/2024,Entertainment,Debit Card,Gaming console purchase,50.74,5.95
10/20/2024,Food,Netbanking,Ordered food from swiggy,337.15,0
10/20/2024,Groceries,Cash,Bought fresh fruits and snacks,627.65,0
10/20/2024,Groceries,Netbanking,Grocery shopping at the local store,430.16,0
10/20/2024,Investment,Credit Card,Invested in stocks,271.58,0
10/20/2024,Shopping,Credit Card,Bought household items,288.06,0
10/20/2024,Groceries,UPI,Purchased daily essentials,575.81,0
10/21/2024,Transportation,Debit Card,Fuel refilled for the bike,589.35,0
10/21/2024,Entertainment,Debit Card,Concert tickets,824.37,0
10/22/2024,Investment,Credit Card,Bought mutual fund units,506.87,0
10/22/2024,Medical Health,Debit Card,Health checkup cost,511.92,0
10/22/2024,Transportation,Debit Card,Bought a metro ticket for travel,337.48,0
10/22/2024,Medical Health,Debit Card,Medical insurance payment,187.53,0
10/22/2024,Groceries,Credit Card,Bought vegetables and fruits,563.09,0
10/22/2024,Groceries,Credit Card,Grocery shopping at the local store,818.49,0
10/22/2024,Investment,Debit Card,Invested in stocks,326.08,0
10/22/2024,Medical Health,UPI,Medical insurance payment,257.16,0
10/23/2024,Shopping,Debit Card,Bought a gift for a friend's birthday,627.28,0
10/23/2024,Entertainment,Cash,Concert tickets,997.91,0
10/23/2024,Investment,Cash,Bought mutual fund units,617.47,0
10/23/2024,Investment,Netbanking,Investment in gold,236.18,0
10/23/2024,Transportation,UPI,Paid for train ticket,693.69,6.48
10/23/2024,Groceries,Credit Card,Grocery shopping at the local store,380.24,0
10/23/2024,Groceries,Netbanking,Purchased daily essentials,993.31,0
10/23/2024,Investment,Credit Card,Invested in stocks,874.23,0
10/23/2024,Medical Health,UPI,Medical insurance payment,681.71,5.04
10/23/2024,Shopping,Debit Card,Bought a gift for a friend's birthday,247.87,0
10/24/2024,Entertainment,Credit Card,Movie tickets,84.3,0
10/24/2024,Transportation,UPI,Uber ride to the office,20.15,0
10/24/2024,Medical Health,Cash,Health checkup cost,999.2,0
10/24/2024,Groceries,Credit Card,Grocery shopping at the local store,636.8,0
10/24/2024,Shopping,Debit Card,Shopping for accessories,663.16,0
10/24/2024,Medical Health,Cash,Bought medication,60.39,0
10/24/2024,Entertainment,Cash,Concert tickets,510.78,0
10/25/2024,Food,Netbanking,Had dinner at a restaurant with friends,768.58,0
10/25/2024,Groceries,Debit Card,Bought fresh fruits and snacks,330.23,0
10/25/2024,Food,Cash,Had lunch at hotel,155.24,0
10/25/2024,Food,Netbanking,Took out a meal from a restaurant,230.9,0
10/25/2024,Transportation,Cash,Paid for a cab ride to work,552.22,0
10/25/2024,Transportation,UPI,Paid for train ticket,610.73,0
10/25/2024,Medical Health,UPI,Bought medication,112.32,0
10/25/2024,Food,Credit Card,Had lunch at hotel,147.18,0
10/25/2024,Medical Health,Cash,Bought medication,484.05,0
10/26/2024,Groceries,UPI,Grocery shopping at the local store,795.45,9.51
10/26/2024,Food,Netbanking,Had dinner at a restaurant with friends,167.73,0
10/26/2024,Medical Health,Netbanking,Bought medication,29.43,0
10/26/2024,Groceries,UPI,Grocery shopping at the local store,35.22,8.78
10/26/2024,Medical Health,Debit Card,Health checkup cost,209.95,0
10/26/2024,Transportation,Credit Card,Fuel refilled for the bike,693.77,0
10/26/2024,Entertainment,Cash,Gaming console purchase,757.66,0
10/27/2024,Groceries,UPI,Grocery shopping at the local store,78.18,0
10/27/2024,Investment,Credit Card,Investment in gold,364.56,0.72
10/27/2024,Medical Health,UPI,Doctor's consultation fee,92.35,0
10/27/2024,Entertainment,Credit Card,Gaming console purchase,370.39,0
10/27/2024,Transportation,Netbanking,Bought a metro ticket for travel,553.17,0
10/27/2024,Transportation,UPI,Paid for a cab ride to work,635.45,0
10/27/2024,Investment,UPI,Purchased bonds,68.64,0
10/27/2024,Entertainment,Credit Card,Gaming console purchase,810.81,0
10/27/2024,Investment,UPI,Invested in stocks,315.01,0.76
10/27/2024,Entertainment,Netbanking,Concert tickets,312.65,0
10/27/2024,Entertainment,Debit Card,Concert tickets,581.52,0
10/28/2024,Entertainment,Debit Card,Movie tickets,867.57,0
10/28/2024,Shopping,Credit Card,Shopping for accessories,976.74,0
10/28/2024,Shopping,Netbanking,Purchased electronics,131.64,0
10/28/2024,Medical Health,UPI,Medical insurance payment,845.57,0
10/28/2024,Medical Health,UPI,Health checkup cost,605.79,0
10/28/2024,Shopping,UPI,Bought clothes,135.27,0
10/28/2024,Groceries,Netbanking,Bought vegetables and fruits,559.99,0
10/29/2024,Shopping,Debit Card,Bought clothes,768.93,0
10/29/2024,Food,Debit Card,Had lunch at hotel,223.89,0
10/29/2024,Transportation,Netbanking,Paid for train ticket,742.65,0
10/29/2024,Entertainment,Netbanking,Gaming console purchase,790.17,0
10/29/2024,Entertainment,Netbanking,Concert tickets,892.07,0
10/29/2024,Transportation,Netbanking,Uber ride to the office,920.48,0
10/29/2024,Food,Cash,Dinner delivery from zomato,848.8,0
10/29/2024,Transportation,Credit Card,Uber ride to the office,141.71,0
10/30/2024,Food,Debit Card,Took out a meal from a restaurant,454.2,0
10/30/2024,Investment,Cash,Investment in gold,603.62,0
10/30/2024,Investment,Cash,Purchased bonds,53.78,0
10/30/2024,Investment,Netbanking,Bought mutual fund units,461.47,0
10/30/2024,Investment,Debit Card,Purchased bonds,691.91,0
10/30/2024,Food,Debit Card,Had lunch at hotel,687.67,0
10/30/2024,Investment,Debit Card,Bought mutual fund units,217.2,0
10/30/2024,Medical Health,UPI,Doctor's consultation fee,403.14,0
11/1/2024,Investment,Cash,Bought mutual fund units,486.88,0
11/1/2024,Entertainment,Netbanking,Concert tickets,428.13,0
11/1/2024,Groceries,Debit Card,Bought fresh fruits and snacks,613.7,0.72
11/1/2024,Medical Health,Cash,Health checkup cost,514.51,0
11/1/2024,Investment,Credit Card,Purchased bonds,594.82,0
11/1/2024,Medical Health,UPI,Medical insurance payment,459.47,0
11/1/2024,Investment,Debit Card,Bought mutual fund units,941.54,9.79
11/1/2024,Food,UPI,Dinner delivery from zomato,465.53,6.77
11/2/2024,Transportation,Cash,Uber ride to the office,430.85,0
11/2/2024,Groceries,UPI,Purchased daily essentials,554.48,0
11/2/2024,Transportation,Credit Card,Bought a metro ticket for travel,806.33,0
11/2/2024,Medical Health,Cash,Doctor's consultation fee,281.76,0
11/2/2024,Shopping,UPI,Purchased electronics,350.13,0
11/2/2024,Investment,Cash,Bought mutual fund units,324.26,0
11/3/2024,Shopping,Credit Card,Bought clothes,400.83,0
11/3/2024,Medical Health,Cash,Medical insurance payment,914.35,0
11/3/2024,Medical Health,Cash,Medical insurance payment,427.53,0
11/3/2024,Groceries,Netbanking,Bought fresh fruits and snacks,898.12,0
11/3/2024,Medical Health,Credit Card,Bought medication,715.94,0
11/3/2024,Groceries,Credit Card,Bought fresh fruits and snacks,973.38,2.57
11/4/2024,Investment,Netbanking,Purchased bonds,318.46,0
11/4/2024,Shopping,Credit Card,Bought clothes,949.28,2.55
11/4/2024,Shopping,Debit Card,Bought a gift for a friend's birthday,629.05,1.98
11/4/2024,Medical Health,Debit Card,Medical insurance payment,538.41,0
11/4/2024,Food,Cash,Dinner delivery from zomato,229.91,0
11/4/2024,Entertainment,Cash,Movie tickets,856.5,0
11/4/2024,Groceries,UPI,Bought vegetables and fruits,468.56,0
11/4/2024,Entertainment,Netbanking,Concert tickets,622.24,0
11/5/2024,Groceries,UPI,Grocery shopping at the local store,851.21,0
11/5/2024,Entertainment,Credit Card,Concert tickets,924.88,0
11/5/2024,Medical Health,Debit Card,Bought medication,924.05,4.14
11/5/2024,Transportation,Netbanking,Fuel refilled for the bike,293.77,0
11/5/2024,Investment,Netbanking,Investment in gold,124.96,0
11/5/2024,Entertainment,Cash,Concert tickets,470.92,0
11/5/2024,Entertainment,UPI,Concert tickets,680.32,1.44
11/6/2024,Shopping,Debit Card,Bought a gift for a friend's birthday,731.33,2.26
11/6/2024,Transportation,Cash,Paid for train ticket,46.99,0
11/6/2024,Medical Health,Credit Card,Bought medication,746.95,0
11/6/2024,Groceries,Debit Card,Purchased daily essentials,636.65,0
11/6/2024,Entertainment,UPI,Gaming console purchase,521.86,8.48
11/6/2024,Transportation,Debit Card,Paid for train ticket,479.75,0
11/6/2024,Medical Health,UPI,Bought medication,725.42,9.1
11/7/2024,Groceries,Cash,Bought fresh fruits and snacks,564.02,0
11/7/2024,Transportation,Netbanking,Paid for train ticket,638.33,0
11/7/2024,Entertainment,UPI,Concert tickets,613.02,0
11/7/2024,Groceries,Netbanking,Bought vegetables and fruits,77.86,0
11/7/2024,Entertainment,Cash,Movie tickets,158.73,0
11/7/2024,Medical Health,Cash,Bought medication,545.42,0
11/7/2024,Medical Health,Netbanking,Health checkup cost,767.16,0
11/8/2024,Groceries,Debit Card,Bought vegetables and fruits,850.59,1.47
11/8/2024,Entertainment,Debit Card,Movie tickets,402.52,0
11/8/2024,Investment,Credit Card,Investment in gold,497.8,0
11/8/2024,Food,UPI,Had dinner at a restaurant with friends,175.14,0
11/8/2024,Groceries,Netbanking,Bought vegetables and fruits,435.05,0
11/8/2024,Medical Health,Debit Card,Health checkup cost,248.99,0
11/8/2024,Shopping,Credit Card,Bought clothes,777.76,0
11/8/2024,Shopping,Credit Card,Shopping for accessories,31.71,0
11/9/2024,Investment,Debit Card,Purchased bonds,977.54,4
11/9/2024,Transportation,UPI,Fuel refilled for the bike,633.75,0
11/9/2024,Medical Health,Credit Card,Health checkup cost,570.24,0
11/10/2024,Medical Health,Debit Card,Health checkup cost,528.93,0
11/10/2024,Groceries,Credit Card,Bought vegetables and fruits,602.07,0
11/10/2024,Entertainment,UPI,Concert tickets,215.76,0
11/10/2024,Transportation,Netbanking,Uber ride to the office,994.34,0
11/10/2024,Entertainment,Credit Card,Concert tickets,274.38,0
11/10/2024,Groceries,Netbanking,Bought vegetables and fruits,886.23,0
11/10/2024,Transportation,Cash,Fuel refilled for the bike,851.75,0
11/11/2024,Investment,Cash,Investment in gold,72.39,0
11/11/2024,Investment,Credit Card,Bought mutual fund units,583.94,9.36
11/11/2024,Food,Debit Card,Took out a meal from a restaurant,487.21,6.3
11/11/2024,Medical Health,Credit Card,Medical insurance payment,323.08,0
11/11/2024,Food,Netbanking,Dinner delivery from zomato,755.68,0
11/11/2024,Medical Health,Cash,Medical insurance payment,180.37,0
11/11/2024,Investment,Cash,Bought mutual fund units,32.07,0
11/11/2024,Food,Netbanking,Dinner delivery from zomato,647.55,0
11/12/2024,Medical Health,Credit Card,Medical insurance payment,921.74,0
11/12/2024,Groceries,Netbanking,Grocery shopping at the local store,943.8,0
11/12/2024,Shopping,Netbanking,Bought a gift for a friend's birthday,949.88,0
11/12/2024,Groceries,Debit Card,Bought vegetables and fruits,646.04,0
11/12/2024,Shopping,Netbanking,Bought household items,366.37,0
11/12/2024,Shopping,UPI,Bought a gift for a friend's birthday,223.13,0
11/12/2024,Shopping,Netbanking,Shopping for accessories,89.25,0
11/12/2024,Investment,Netbanking,Purchased bonds,720.17,0
11/12/2024,Transportation,Cash,Fuel refilled for the bike,573.15,0
11/13/2024,Investment,Debit Card,Invested in stocks,393,0.7
11/13/2024,Food,Cash,Dinner delivery from zomato,834.12,0
11/13/2024,Groceries,UPI,Bought vegetables and fruits,937.76,2.57
11/13/2024,Medical Health,Credit Card,Medical insurance payment,686.66,0
11/13/2024,Entertainment,Cash,Gaming console purchase,611.86,0
11/14/2024,Food,UPI,Took out a meal from a restaurant,63.28,0
11/14/2024,Food,Debit Card,Ordered food from swiggy,105.64,0
11/14/2024,Food,Netbanking,Ordered food from swiggy,806.34,0
11/15/2024,Entertainment,Debit Card,Gaming console purchase,68.5,3.63
11/15/2024,Shopping,Netbanking,Bought household items,76.34,0
11/15/2024,Transportation,Netbanking,Uber ride to the office,90.25,0
11/15/2024,Investment,Credit Card,Purchased bonds,106.04,0.46
11/15/2024,Investment,Credit Card,Bought mutual fund units,224.87,0.29
11/16/2024,Entertainment,UPI,Concert tickets,587.52,0
11/16/2024,Transportation,UPI,Paid for train ticket,144.52,0
11/16/2024,Transportation,UPI,Paid for train ticket,391.96,0
11/16/2024,Transportation,Debit Card,Paid for train ticket,748.03,6.74
11/16/2024,Food,Cash,Took out a meal from a restaurant,866.96,0
11/16/2024,Investment,UPI,Invested in stocks,827.87,0
11/17/2024,Groceries,Cash,Purchased daily essentials,361.23,0
11/17/2024,Groceries,Cash,Purchased daily essentials,80.22,0
